RespondentID,Budget,FTstaff,National/International,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DistrictofColumbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,PuertoRico,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,Virginia,VirginIslands,Washington,WestVirginia,Wisconsin,Wyoming,YearsExp,YearsExpOtherOrgs,EDgender,EDsalary,AdminEntry,AdminMid,AdminSr,CommsEntry,CommsMid,CommsSr,FundraisingEntry,FundraisingMid,FundraisingSr,LandProtectionEntry,LandProtectionMid,LandProtectionSr,StewardshipEntry,StewardshipMid,StewardshipSr,EducationEntry,EducationMid,EducationSr,FinanceEntry,FinanceMid,FinanceSr,LegalEntry,LegalMid,LegalSr,PolicyEntry,PolicyMid,PolicySr,GISEntry,GISMid,GISSr,WageIncreases,COLA,Performancebased,Nonperformancebased,MaternityPaid,MaternityUnpaid,PaternityPaid,PaternityUnpaid,FamilyLeavePaid,FamilyLeaveUnpaid,SabbaticalPaid,SabbaticalUnpaid,VacationFirstYr,VacationFifthYr,SickFirstYr,SickFifthYr,HolidayFirstYr,HolidayFifthYr,PersonalFirstYr,PersonalFifthYr,PTOFirstYr,PTOFifthYr,FlextimeYes,FlextimeNo,TelecommutingYes,TelecommutingNo,TeleworkingYes,TeleworkingNo,EmployeeHealthIns,EmployeeDental,EmployeeLTD,EmployeeSTD,EmployeeLife,GroupPlan,Reimbursement,ChamberofCommerce,OtherAssocPlan,PPO,HMO,POS,SpouseDependentHealth,SpouseDependentDental,SpouseDependentLTD,SpouseDependentSTD,SpouseDependentLife,SpouseDependentPremiumPercent,DomesticPartnerHealth,DomesticPartnerDental,DomesticPartnerLTD,DomesticPartnerSTD,DomesticPartnerLife,DomesticPartnerPremiumPercent,Retirement,403b,SIMPLESEPIRA,401k,PercentContrib,MaxPercentMatch,MaxDollarsMatch,White,BlackAfricanAm,HispanicLatinoSpanishorigin,AmericanIndianAlaskaNative,Asian,MiddleEasternNorthAfrican,NativeHawaiianOtherPacificIslander,Other
6392076698,395000,4,,,,,,,,,,,,,,,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,Female,"61,000",,,,,,,,,,,,50000,,45000,,,,,,,,,,,,,,,,,Yes,,,Non-performance-based,Paid,Unpaid,Paid,Unpaid,Paid,Unpaid,,Unpaid,,,,,7,7,,,3,4,Yes,,Yes,,,No,No,No,Don't Know,Yes,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,2,,,8,0,0,0,0,0,0,
6308333662,"240,000",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,11,0,Female,"60,300",,,,,,,,,,,43200,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,Non-performance-based,,Unpaid,,Unpaid,,Unpaid,,,5,20,10,10,10,10,3,3,,,Yes,,Yes,,,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,Yes,,,,,"depends on employee need, up to 4,000/yr",Yes,,,,,same as above,Yes,,SIMPLE IRA or SEP-IRA,,0,3,,2,,,,,1,,1
6401556493,250000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,11,0,Female,60000,25000,,,,33000,,,,50000,,43200,,,,43200,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,Unpaid,Paid,,,,,,10,20,12,12,10,10,,,,,Yes,,Yes,,,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,Yes,No,No,No,No,,Yes,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,2,,,,,,,2
6400828253,"$210,000 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohio,,,,,,,,,,,,,,,,,,6,4,Male,"60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,Unpaid,,Unpaid,,Unpaid,,,10,20,10,10,11,11,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6386146242,97722,1,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,Male,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,Yes,No,No,No,No,,Yes,No,No,No,No,,No,,,,,,,1,,,,,,,
6370772780,"$184,900 ",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,,,,,,,,,,,,,,,,1,0,Female,"$60,000 ",,,,,,,,,,,55000,,,,,,,,,,,,,,,,,,,,No,,,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,,,,,,,,,10,14,Yes,,,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,1,0,0,3,,,,,,,
6339158449,"445,000",5,,,,,Arkansas,,,,,,,,,,,,,,,,,,,,,,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,0,Female,"60,000",25000,,,,,,,,,42000,47500,,45000,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,14,21,10,10,10,10,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,5,,,,,,,
6322806787,150000,1,,,,,,,,,,,,,,,,,,,,,,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Female,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,12,15,6,6,7,7,4,4,,,Yes,,Yes,,,No,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,,,7,,,2,,,,,,,
6307780541,"203,000",2,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,Male,60000,,,,,,,,,,,3,,,3,,,4,,,,10,,,,,,,,,,Yes,,Performance-based,,,,,,Paid,,,,10,15,5,5,,,,,,,Yes,,Yes,,Yes,,No,No,No,No,,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6307778844,265030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia,,,,,,5,0,Male,60000,,33090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,,,,Paid,,,,10,10,12,12,6,6,2,2,,,Yes,,,No,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,100,Don't know,Don't know,No,No,No,,No,,,,,,,2,,,,,,,
6350949284,183000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas,,,,,,,,,5,5,Female,59784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Paid,Unpaid,Paid,Unpaid,Paid,Unpaid,,,14,21,,,12,12,12,12,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6390525352,150000,3,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,5.5,0,Male,59300,,39520,,,,,,,,,,,,41600,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,5,15,10,10,9,9,,,,,Yes,,Yes,,,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,3,,,,,,,
6359437288,246545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,,,,,,,,,,,,,,,,4,0,Female,58580,,,,,,,,,,33000,36000,40000,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,,Paid,,,,10,20,14,Other,9,9,,,,,Yes,,Yes,,Yes,,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,2,0,0,2,0,0,0,0,0,0,0
6386084945,250000,1,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Male,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,,,,Other,Other,,,7,7,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,No,,,,,,,5,,,,,,,
6309850511,"261,000",4,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,Female,58000,,,,,31000,56000,,,,,,,38000,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,,,,,,,,12,15,10,10,9,9,,,1,1,Yes,,Yes,,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,,,,,1000,4,,,,,,,
6375374028,450278,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,3,0,Male,"57,500",,,32500,31000,34000,,,,,,,,24000,26000,,30000,36000,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,Paid,,Paid,,,Unpaid,,,,,,,,,Other,Other,Yes,,Yes,,Yes,,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,No,No,No,No,,Yes,No,No,No,No,85%,No,,,,,,,6,,,,,,,
6390822698,239412,1,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,Female,57080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,Paid,,,Unpaid,10,15,5,5,7,11,5,5,,,,No,,No,,No,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,4,,,,,,,
6395930417,240000,2,,,,,,,,,,,,,,,Illinois,,,,,,,,,,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,5,0,Male,57000,,,,,,,,,,,,,,44500,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,,,,,,,,10,20,5,5,7,7,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6386177260,"238,000",1,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,Female,"56,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,5,10,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,3,,,,,,,
6386072008,"$292,000 ",3,,,,,,,,,,,,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Female,"$55,000 ",,,,,,,38000,,,,50000,,,,,,50000,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,,Unpaid,,Unpaid,,Unpaid,10,15,8,8,8,8,2,2,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,3,,,,,,,
6312126050,260000,3,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,Male,55000,,,,,,,,40000,,,,,35000,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,Unpaid,Paid,Unpaid,Paid,,,Unpaid,,,,,10,10,,,10,15,Yes,,Yes,,,No,No,No,No,Yes,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,,,3,0,0,0,0,0,0,
6339549445,225000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Carolina,,,,,,,,,,,,,,,,,,,,9,0,Female,54500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,,,,,,,10,10,,,,,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6375682299,80000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,4,0,Male,54000,,54000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,,10,,,,,,,,,Yes,,Yes,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,5,,,1,,,,,,,
6353063067,526000,7,,,,,,,,,,,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,Male,52000,25920,,43750,,,41750,,,,,32950,43750,,,,,,,,,,52000,,,,,,,,,Yes,,,,Paid,,Paid,,Paid,,,Unpaid,10,10,5,5,8,8,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,7,,,,,,,
6307758019,200000,1,,,,,,,,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0,Male,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,Performance-based,,,,,,,,,,15,15,10,10,6,6,,,,,,No,,No,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6344032513,"$180,000 ",2,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,0,Male,"$51,000 ",,,,,,,,,,,,,,,,,36000,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,Paid,,,,10,20,8,8,10,10,,,,,,No,Yes,,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,0,0,0,0,0,0,0
6307767696,"193,000",1,,,,,,,,,,,,,,,,,,,,,,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,Female,"51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,,Paid,,,,14,14,10,10,7,7,,,,,,No,,No,,No,Yes,No,No,Yes,No,Land trust gets its own group plan,,,,,HMO,,Yes,No,No,No,No,75,No,No,No,No,No,,Yes,403(b) plan,,,1,0,0,3,,,,,,,
6386241269,"195,000",1,,,,,,,,,,,,,,,,,,,,,,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,Female,"50,395",,,,,,,,,,,53088,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Paid,,,,10,10,15,15,9,9,2,2,,,Yes,,Yes,,,No,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,3,,,,,,,
6350992790,"108,768",1,,,,,,,,,,,,,,,,,,,,,,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Female,"50,000",50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,0,0,0,0,0,0,
6350907830,"$202,490 ",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennsylvania,,,,,,,,,,,,,,,1.5,0,Female,"50,000",,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,Non-performance-based,,,,,,,,,,,,,11,11,,,12,17,Yes,,Yes,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6355991359,506415,2,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,Male,49500,,,,,,,,,,,43500,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,,,,,,,,15,15,12,12,9,9,,,,,Yes,,Yes,,Yes,,Yes,,,,,,Land trust reimburses employee for cost of individual plans,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6343729055,"$1,085,168 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennsylvania,,,,,,,,,,,,,,,27,0,Female,"47,282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Paid,,,Unpaid,,Unpaid,,Unpaid,5,10,Other,Other,14,14,2,2,,,Yes,,Yes,,,No,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6351514106,2017,2,,,,,,,,,,,,,,,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,Male,46300,24960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,,,,Paid,,,,,,,,,,10,15,,,,No,,No,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,2,,,,,,,
6375764774,"$66,520 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0,Male,"45,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,10,,,,10,,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,Land trust gets its own group plan,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,1,,,,,,,
6308681966,"$120,000 ",1,,,,,,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,Female,"$43,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,Unpaid,,,,,,,,,,,2,13,Yes,,Yes,,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,,,,,,,
6389215107,160945,3,,,,,,,,,,,,,,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,6,0,Female,41600,,,,29120,,,,,,37440,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,15,6,6,9,9,,,,,Yes,,Yes,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,No,,,,,,,3,,,,,,,
6391394145,2016,1,,,,,,,,,,,,,,,,,,,,,,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,Male,40000,15600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Paid,,Paid,,,Unpaid,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,Yes,Don't Know,Yes,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,,,,,Yes,Yes,,,,,No,,,,,,,2,,,,,,,
6344345927,"$81,539 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,1,0,Female,"$40,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know,,,,Paid,,,,,Unpaid,,,20,,,,8,,,,,,Yes,,Yes,,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6307771183,"115,000.00",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vermont,,,,,,,2,0,Female,"37,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,Paid,,Paid,,,,,,,,,,,,7,13,Yes,,Yes,,,,Yes,Yes,No,No,No,Land trust gets its own group plan,,Chamber of Commerce member plans,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6352662665,"$50,000 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennsylvania,,,,,,,,,,,,,,,1,1,Female,"22,880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382057355,"200,000",2,,,,,,,,,,,,,,,,,,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,Male,0,,,,,50000,,,,,,,53000,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,,,Paid,,,,5,10,,,,,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,1500,3,,,,,,,
6399236384,"166,000",11,,,,,,,,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391718722,"193,000,000",504,National/International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391491102,"140,000",1,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391285633,273000,1,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391216904,1200000,8,,,,,,,,,,,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391215404,"1,000,000",10,,,,,,,,,,,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360960174,200000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,,,,,,,,,41000,,,41000,,,,55000,,,,,,,,,,,,,,,,,,,,,,,,,,,Paid,,,,9,15,5,,3,,,,,,Yes,,,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6360241487,"128,500",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,,,,,,,,,,,,,,,51655,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,Unpaid,,Unpaid,,Unpaid,,,12,15,10,10,10,10,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,,,,,,,
6351078964,"$950,000 ",8,,,,,,,,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
